COUNTRY,YEAR,IndicatorCode,NumericValue
IRL,2017,GDO_q8x4_3,
OMN,2017,GDO_q8x4_3,
MMR,2017,GDO_q8x4_3,
JPN,2017,GDO_q8x4_3,
SWE,2017,GDO_q8x4_3,
CHN,2017,GDO_q8x4_3,
GRD,2017,GDO_q8x4_3,
AUS,2017,GDO_q8x4_3,
SWZ,2017,GDO_q8x4_3,
EST,2017,GDO_q8x4_3,
TTO,2017,GDO_q8x4_3,
FIN,2017,GDO_q8x4_3,
FJI,2017,GDO_q8x4_3,
BRA,2017,GDO_q8x4_3,
BGD,2017,GDO_q8x4_3,
BLZ,2017,GDO_q8x4_3,
JOR,2017,GDO_q8x4_3,
LBN,2017,GDO_q8x4_3,
COK,2017,GDO_q8x4_3,
GUY,2017,GDO_q8x4_3,
MLT,2017,GDO_q8x4_3,
TGO,2017,GDO_q8x4_3,
MDV,2017,GDO_q8x4_3,
PAK,2017,GDO_q8x4_3,
SGP,2017,GDO_q8x4_3,
IND,2017,GDO_q8x4_3,
USA,2017,GDO_q8x4_3,
LTU,2017,GDO_q8x4_3,
MUS,2017,GDO_q8x4_3,
NOR,2017,GDO_q8x4_3,
CHL,2017,GDO_q8x4_3,
CYP,2017,GDO_q8x4_3,
AUT,2017,GDO_q8x4_3,
QAT,2017,GDO_q8x4_3,
TUR,2017,GDO_q8x4_3,
TUN,2017,GDO_q8x4_3,
CZE,2017,GDO_q8x4_3,
MAR,2017,GDO_q8x4_3,
POL,2017,GDO_q8x4_3,
HUN,2017,GDO_q8x4_3,
MYS,2017,GDO_q8x4_3,
ISR,2017,GDO_q8x4_3,
BRN,2017,GDO_q8x4_3,
IRN,2017,GDO_q8x4_3,
CAN,2017,GDO_q8x4_3,
THA,2017,GDO_q8x4_3,
GRC,2017,GDO_q8x4_3,
NLD,2017,GDO_q8x4_3,
ITA,2017,GDO_q8x4_3,
DNK,2017,GDO_q8x4_3,
FRA,2017,GDO_q8x4_3,
CHE,2017,GDO_q8x4_3,
DOM,2017,GDO_q8x4_3,
KOR,2017,GDO_q8x4_3,
VNM,2017,GDO_q8x4_3,
LCA,2017,GDO_q8x4_3,
SVN,2017,GDO_q8x4_3,
ZAF,2017,GDO_q8x4_3,
